설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
청덕초등학교 버스정류장(08-111),서울특별시,성북구,,서울특별시 성북구 정릉동 590-16,37.60869733,126.9989744,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
숭례초등학교 버스정류장(08-155),서울특별시,성북구,서울특별시 성북구 종암로 42-1,서울특별시 성북구 종암동 12-33,37.59417872,127.0362062,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
우신향병원 버스정류장(08-157),서울특별시,성북구,서울특별시 성북구 안암로 105,서울특별시 성북구 안암동5가 86-10,37.58510934,127.0314287,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
보문역 버스정류장(08-179),서울특별시,성북구,서울특별시 성북구 보문로 121,서울특별시 성북구 보문동2가 79,37.58586857,127.0188005,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
래미안821동앞 버스정류장(08-529),서울특별시,성북구,,서울특별시 성북구 길음동 607-33,37.60660606,127.0217163,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
현대아파트앞 버스정류장(08-514),서울특별시,성북구,,서울특별시 성북구 길음동 875-1,37.60724571,127.0216337,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
길음시장입구 버스정류장(08-662),서울특별시,성북구,,서울특별시 성북구 길음동 875-1,37.60724571,127.0216337,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
길음1동주민센터.길음중앙새마을금고앞 버스정류장(08-786),서울특별시,성북구,서울특별시 성북구 길음로 74,서울특별시 성북구 길음동 1282,37.60928966,127.0210339,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
종암사거리입구 버스정류장(08-150),서울특별시,성북구,서울특별시 성북구 종암로 129,서울특별시 성북구 종암동 3-1342,37.60144986,127.0327235,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
고려대역 1번출구,서울특별시,성북구,서울특별시 성북구 종암로 1,서울특별시 성북구 종암동 29-18,37.59064969,127.0362127,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
우리은행 앞 광장,서울특별시,성북구,서울특별시 성북구 한천로66길 221-1,서울특별시 성북구 석관동 375-29,37.61416533,127.0649259,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
현대백화점별관주차장 버스정류장(08-874),서울특별시,성북구,서울특별시 성북구 동소문로 312,서울특별시 성북구 하월곡동 89-4,37.60756223,127.0292087,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
홍익대부속중고등학교입구 버스정류장(08-231),서울특별시,성북구,서울특별시 성북구 성북로 68,서울특별시 성북구 성북동 155-16,37.59352493,127.0014063,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
경신중고입구 버스정류장(08-233),서울특별시,성북구,서울특별시 성북구 성북로 52-1,서울특별시 성북구 성북동 170-41,37.59251384,127.0027939,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
아리랑고개.아리랑시네미디어센터 버스정류장(08-265),서울특별시,성북구,서울특별시 성북구 아리랑로 89,서울특별시 성북구 돈암동 524,37.60073299,127.0136175,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
아리랑고개.아리랑시네미디어센터 버스정류장(08-266),서울특별시,성북구,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,37.60005917,127.0139243,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
장월초교.참누리아파트 버스정류장(08-450),서울특별시,성북구,서울특별시 성북구 월계로40길 7,서울특별시 성북구 장위동 316-3,37.62291794,127.0483972,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
영어의 힘 앞,서울특별시,성북구,서울특별시 성북구 돌곶이로 197,서울특별시 성북구 장위동 214-79,37.61762061,127.0477205,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
국민은행장위동지점 버스정류장(08-282),서울특별시,성북구,서울특별시 성북구 장월로 89-1,서울특별시 성북구 장위동 238-198,37.61386832,127.0487365,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
안암역 버스정류장(08-301),서울특별시,성북구,서울특별시 성북구 고려대로 100,서울특별시 성북구 안암동5가 96,37.58617158,127.0304208,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
안암전철역 버스정류장(08-302),서울특별시,성북구,서울특별시 성북구 고려대로27길 4,서울특별시 성북구 안암동5가 99,37.58652168,127.030237,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
보문역 버스정류장(08-326),서울특별시,성북구,서울특별시 성북구 보문로 124,서울특별시 성북구 보문동1가 120,37.58612342,127.0192059,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
보문동성당 버스정류장(08-181),서울특별시,성북구,서울특별시 성북구 보문로 79,서울특별시 성북구 보문동5가 160-1,37.58238112,127.0206873,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
보문동주민센터 버스정류장(08-183),서울특별시,성북구,서울특별시 성북구 보문로 55-1,서울특별시 성북구 보문동7가 31,37.5804096,127.0217293,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
성가복지병원 버스정류장(08-149),서울특별시,성북구,서울특별시 성북구 종암로 180-1,서울특별시 성북구 하월곡동 90-117,37.6059607,127.0316371,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
숭곡초교입구 버스정류장(08-101),서울특별시,성북구,서울특별시 성북구 종암로40길 37,서울특별시 성북구 하월곡동 174,37.60967849,127.0320225,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
월곡동신아파트 버스정류장(08-403),서울특별시,성북구,서울특별시 성북구 오패산로3길 17,서울특별시 성북구 하월곡동 219,37.60459386,127.0345453,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
서울종암경찰서,서울특별시,성북구,서울특별시 성북구 종암로 132,서울특별시 성북구 종암동 132,37.60193718,127.0335324,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
길음역 9번출구,서울특별시,성북구,,서울특별시 성북구 길음동 1076-2,37.60455235,127.0251733,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
월곡역 버스정류장(08-132),서울특별시,성북구,서울특별시 성북구 월곡로108,서울특별시 성북구 하월곡동 35-5,37.60156211,127.0415814,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
상월곡역 버스정류장(08-136),서울특별시,성북구,서울특별시 성북구 화랑로15길 4,서울특별시 성북구 상월곡동 55-56,37.60572459,127.0463868,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
월곡중학교 버스정류장(08-353),서울특별시,성북구,,서울특별시 성북구 상월곡동 35-9,37.60603113,127.0476799,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
돌곶이역 버스정류장(08-142),서울특별시,성북구,서울특별시 성북구 화랑로 241,서울특별시 성북구 장위동 64-115,37.61063073,127.0561203,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
돌곶이역 2번출구,서울특별시,성북구,,서울특별시 성북구 장위동 64-135,37.61126749,127.0565666,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
정릉4동주민센터.경국사 버스정류장(08-163),서울특별시,성북구,,서울특별시 성북구 정릉동 747-4,37.61357821,127.0062651,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
정릉동풍림아파트.청소년문화의집 버스정류장(08-262),서울특별시,성북구,서울특별시 성북구 솔샘로25길 11-11,서울특별시 성북구 정릉동 239-4,37.61604544,127.008106,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
북악중학교 버스정류장(08-113),서울특별시,성북구,,서울특별시 성북구 정릉동 649-33,37.60730331,127.0030606,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
국민대앞 버스정류장(08-108),서울특별시,성북구,서울특별시 성북구 정릉로 119-39,서울특별시 성북구 정릉동 산 1-79,37.60991195,126.9983548,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
국민대학교앞 버스정류장(08-110),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-213,37.61090527,126.9943438,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
국민대앞 버스정류장(08-107),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-344,37.61094706,126.9935823,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
청덕초교 버스정류장(08-112),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-200,37.60836364,127.0007169,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
고려대사범대학부속고등학교 버스정류장(08-114),서울특별시,성북구,서울특별시 성북구 정릉로 153,서울특별시 성북구 정릉동 653-1,37.60795544,127.0024021,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
정릉우체국앞 버스정류장(08-169),서울특별시,성북구,,서울특별시 성북구 정릉동 415-18,37.60528387,127.0113803,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
정릉2동주민센터 버스정류장(08-117),서울특별시,성북구,서울특별시 성북구 정릉로26길 1,서울특별시 성북구 정릉동 966-125,37.60446495,127.0111291,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
숭덕초교 버스정류장(08-119),서울특별시,성북구,서울특별시 성북구 정릉로 282,서울특별시 성북구 정릉동 966-112,37.60312751,127.0145106,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
숭덕초교 버스정류장(08-120),서울특별시,성북구,서울특별시 성북구 정릉로31길 30,서울특별시 성북구 정릉동 966-173,37.60387465,127.0153694,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
서울다원학교.한용운활동터 버스정류장(08-223),서울특별시,성북구,,서울특별시 성북구 성북동 227-8,37.59438363,126.991777,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
미아리고개.미아리예술극장 버스정류장(08-006),서울특별시,성북구,서울특별시 성북구 동소문로 184-1,서울특별시 성북구 돈암동 19-309,37.59840562,127.0219621,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
미아리고개.미아리예술극장 버스정류장(08-005),서울특별시,성북구,서울특별시 성북구 동소문로 181-1,서울특별시 성북구 돈암동 49-1,37.59831397,127.0215854,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
돈암동삼성아파트입구 버스정류장(08-123),서울특별시,성북구,서울특별시 성북구 정릉로 372-1,서울특별시 성북구 돈암동 9-2,37.60188115,127.0244669,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
성신필약국 앞,서울특별시,성북구,서울특별시 성북구 아리랑로7-1,서울특별시 성북구 동소문동6가 143-2,37.5934711,127.0161231,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
"성신여대입구역 버스정류장(08-270), 아리랑힐호텔 동대문 앞",서울특별시,성북구,서울특별시 성북구 아리랑로8,서울특별시 성북구 동선동4가 26,37.59360817,127.0166658,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
돈암사거리.성신여대입구 버스정류장(08-008),서울특별시,성북구,,서울특별시 성북구 동선동1가 101-1,37.5930516,127.0173347,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01,3070000,서울특별시 성북구
